ID,Item_Name,Brand,Model,Category,Year_of_Purchase,Condition,Quantity,Weight_kg,Recycle_Method,Location,Recycling_Facility,Collection_Date,End_Use,Recycled_Price_USD,Toxic_Components,E-Waste_Collector,Carbon_Footprint,Exported_To
5180,Washing Machine,Apple,Apple Model 678,Appliance,2022,Partially Working,1,69.71,Automated,Dhaka,Facility B,2024/6/24,E-Waste Disposal,143.98,Cadmium,E-Waste Inc.,9.18,China
7276,Washing Machine,Apple,Apple Model 289,Appliance,2022,Partially Working,5,69.64,Automated,New York,Facility A,2024/7/14,E-Waste Disposal,73.21,Cadmium,E-Waste Inc.,14.78,Germany
2796,Smartphone,Panasonic,Panasonic Model 296,Mobile,2021,Broken,5,0.62,Manual,Shanghai,Facility A,2024/1/24,Raw Materials,135.17,Lead,Green Electronics,14.75,China
8840,TV,Dell,Dell Model 760,Electronics,2023,Working,5,15.15,Manual,Dhaka,Facility A,2024/8/16,Parts for Electronics,170.99,Mercury,Green Electronics,2.15,Brazil
5984,Refrigerator,LG,LG Model 497,Appliance,2017,Partially Working,3,80,Automated,Berlin,Facility B,2024/10/30,Raw Materials,156.57,None,E-Waste Inc.,14.74,Germany
552,Washing Machine,Xiaomi,Xiaomi Model 635,Appliance,2021,Partially Working,1,70.11,Both,Mumbai,Facility C,2024/8/22,E-Waste Disposal,106.61,Lead,Green Electronics,10.53,China
8721,TV,Panasonic,Panasonic Model 208,Electronics,2022,Partially Working,3,15.23,Both,New York,Facility B,2024/3/29,E-Waste Disposal,168.52,Lead,EcoWaste Solutions,13.03,China
4000,Headphone,Sony,Sony Model 107,Electronics,2012,Broken,2,0.78,Automated,New York,Facility A,2024/7/30,Raw Materials,45.53,Cadmium,EcoWaste Solutions,18.91,India
324,Headphone,Sony,Sony Model 162,Electronics,2010,Broken,5,0.1,Manual,New York,Facility D,2024/6/9,E-Waste Disposal,21.89,Lead,Green Electronics,11.23,India
371,Refrigerator,HP,HP Model 232,Appliance,2012,Partially Working,1,79.93,Automated,Mumbai,Facility B,2024/3/2,Raw Materials,80.41,None,Green Electronics,1.09,China
6675,Smartphone,LG,LG Model 375,Mobile,2010,Partially Working,2,0.41,Automated,Mumbai,Facility A,2024/6/30,E-Waste Disposal,37.54,None,E-Waste Inc.,11.96,Germany
2753,Washing Machine,HP,HP Model 479,Appliance,2013,Working,5,70.36,Both,Shanghai,Facility B,2024/6/30,E-Waste Disposal,117.69,Mercury,Green Electronics,6.78,Germany
8984,Smartphone,HP,HP Model 861,Mobile,2020,Working,1,0.15,Both,New York,Facility A,2024/4/16,E-Waste Disposal,88.98,Lead,E-Waste Inc.,9.88,Brazil
8113,Headphone,Panasonic,Panasonic Model 467,Electronics,2022,Partially Working,2,0.67,Automated,New York,Facility B,2024/11/1,Raw Materials,157.5,Lead,Green Electronics,15.79,China
1052,Smartphone,Sony,Sony Model 826,Mobile,2023,Working,3,0.26,Both,Shanghai,Facility C,2024/5/27,E-Waste Disposal,154.47,Mercury,EcoWaste Solutions,7.55,China
9366,Air Conditioner,Sony,Sony Model 204,Appliance,2016,Working,4,29.84,Manual,Dhaka,Facility D,2024/4/17,Raw Materials,140.41,None,EcoWaste Solutions,16.44,China
9579,Laptop,Apple,Apple Model 659,Computers,2022,Partially Working,4,2.03,Both,Shanghai,Facility B,2024/8/9,Raw Materials,36.86,None,Green Electronics,13.01,Brazil
5814,Microwave,Apple,Apple Model 311,Appliance,2011,Partially Working,5,11.68,Both,Berlin,Facility B,2024/3/12,Parts for Electronics,91.41,Mercury,EcoWaste Solutions,15.13,China
8958,Headphone,LG,LG Model 738,Electronics,2016,Working,4,0.32,Both,Shanghai,Facility A,2024/2/18,Parts for Electronics,85.74,Cadmium,EcoWaste Solutions,12.06,India
3426,Washing Machine,Samsung,Samsung Model 872,Appliance,2019,Working,3,70.29,Manual,Berlin,Facility C,2024/9/24,Parts for Electronics,101.77,None,E-Waste Inc.,6.77,India
3653,Laptop,Sony,Sony Model 975,Computers,2022,Broken,3,1.65,Manual,Dhaka,Facility D,2023/11/26,Raw Materials,86.06,Cadmium,Green Electronics,17.97,Brazil
5025,Washing Machine,Sony,Sony Model 771,Appliance,2017,Working,5,70.42,Automated,Mumbai,Facility A,2024/1/28,Raw Materials,10.02,Mercury,Green Electronics,17.36,USA
4396,Laptop,Xiaomi,Xiaomi Model 172,Computers,2011,Broken,2,1.8,Both,London,Facility C,2024/11/7,Parts for Electronics,118.46,None,EcoWaste Solutions,18.19,Germany
3324,Air Conditioner,Dell,Dell Model 180,Appliance,2013,Broken,3,30.06,Manual,Berlin,Facility A,2023/11/25,E-Waste Disposal,173.55,None,E-Waste Inc.,11.64,Germany
1199,Laptop,Dell,Dell Model 729,Computers,2019,Partially Working,2,2.33,Automated,Berlin,Facility B,2023/12/16,Raw Materials,179.36,Mercury,Green Electronics,1.9,Germany
7705,Laptop,Sony,Sony Model 304,Computers,2013,Partially Working,4,2.04,Manual,New York,Facility D,2024/3/18,E-Waste Disposal,27.56,Cadmium,EcoWaste Solutions,13.74,India
8927,Washing Machine,LG,LG Model 389,Appliance,2015,Broken,5,70.39,Manual,Dhaka,Facility C,2024/1/5,Raw Materials,8.51,Mercury,Green Electronics,10.34,India
689,Headphone,Dell,Dell Model 549,Electronics,2022,Working,4,0.1,Automated,Berlin,Facility C,2024/6/26,Raw Materials,81.2,Lead,E-Waste Inc.,16.23,Germany
7519,Headphone,Dell,Dell Model 282,Electronics,2022,Partially Working,2,0.69,Automated,New York,Facility B,2024/11/15,Parts for Electronics,86.15,Lead,Green Electronics,1.21,USA
9800,Air Conditioner,Sony,Sony Model 334,Appliance,2019,Broken,3,29.73,Both,Mumbai,Facility D,2024/8/7,E-Waste Disposal,57.09,Mercury,Green Electronics,14.75,Brazil
8220,Headphone,Xiaomi,Xiaomi Model 131,Electronics,2014,Working,1,0.42,Automated,Berlin,Facility C,2024/4/15,Parts for Electronics,195.02,None,E-Waste Inc.,16.64,Germany
6774,Microwave,Xiaomi,Xiaomi Model 247,Appliance,2022,Working,4,12.33,Manual,Mumbai,Facility C,2024/6/7,Parts for Electronics,137.32,Lead,E-Waste Inc.,7.74,China
8536,Headphone,Panasonic,Panasonic Model 843,Electronics,2010,Partially Working,1,0.41,Automated,Shanghai,Facility B,2024/5/24,E-Waste Disposal,126.41,Cadmium,Green Electronics,11.89,China
5533,Smartphone,Sony,Sony Model 554,Mobile,2021,Working,4,0.1,Both,London,Facility A,2023/12/31,Parts for Electronics,144.24,Cadmium,E-Waste Inc.,18.61,Germany
4866,Washing Machine,Dell,Dell Model 387,Appliance,2019,Working,4,69.97,Automated,New York,Facility D,2024/5/6,Raw Materials,75.88,None,E-Waste Inc.,11.13,Germany
9179,Refrigerator,LG,LG Model 282,Appliance,2023,Partially Working,4,80.15,Both,New York,Facility D,2024/6/15,Raw Materials,37.11,Lead,E-Waste Inc.,14.87,Germany
1120,Refrigerator,Xiaomi,Xiaomi Model 806,Appliance,2013,Working,5,79.51,Manual,Berlin,Facility B,2024/2/5,Raw Materials,14.14,Lead,EcoWaste Solutions,3.52,Brazil
785,Microwave,Xiaomi,Xiaomi Model 568,Appliance,2016,Working,1,11.64,Both,Mumbai,Facility A,2024/8/30,Parts for Electronics,88.92,Mercury,Green Electronics,11.15,India
6366,Refrigerator,Dell,Dell Model 834,Appliance,2019,Broken,5,79.9,Automated,Berlin,Facility D,2024/6/17,Raw Materials,73.44,Cadmium,EcoWaste Solutions,18.4,USA
7142,TV,Dell,Dell Model 881,Electronics,2017,Partially Working,1,14.72,Manual,New York,Facility B,2024/5/27,E-Waste Disposal,123.23,Cadmium,Green Electronics,4.47,India
4185,Refrigerator,Apple,Apple Model 803,Appliance,2013,Partially Working,1,80.34,Both,Berlin,Facility B,2024/10/29,Parts for Electronics,125.67,Lead,E-Waste Inc.,2.76,Brazil
7630,Headphone,Samsung,Samsung Model 506,Electronics,2019,Working,5,0.21,Automated,New York,Facility D,2024/1/27,Parts for Electronics,66.29,Mercury,E-Waste Inc.,5.48,China
8095,Microwave,HP,HP Model 569,Appliance,2010,Broken,2,11.53,Both,New York,Facility C,2024/2/26,Parts for Electronics,21.56,None,Green Electronics,16.11,Brazil
8683,Washing Machine,Samsung,Samsung Model 672,Appliance,2022,Working,2,69.55,Manual,Dhaka,Facility D,2024/9/15,Parts for Electronics,44.28,Mercury,EcoWaste Solutions,17.23,Brazil
1883,Air Conditioner,Apple,Apple Model 533,Appliance,2022,Working,5,30.12,Manual,Dhaka,Facility C,2024/1/23,Raw Materials,36.11,Mercury,E-Waste Inc.,12.99,Brazil
588,Laptop,Apple,Apple Model 169,Computers,2013,Working,2,2.31,Automated,London,Facility C,2024/11/14,E-Waste Disposal,137.1,Mercury,E-Waste Inc.,11.5,Germany
2005,Smartphone,Dell,Dell Model 376,Mobile,2014,Working,3,0.5,Both,Berlin,Facility D,2024/5/27,Parts for Electronics,37.82,Cadmium,Green Electronics,4.21,India
8810,Smartphone,HP,HP Model 803,Mobile,2019,Broken,2,0.24,Automated,Mumbai,Facility D,2024/11/17,Parts for Electronics,91.36,Lead,E-Waste Inc.,1.42,Germany
7143,Laptop,Dell,Dell Model 837,Computers,2019,Working,5,1.75,Automated,Mumbai,Facility C,2024/10/2,Raw Materials,79.01,None,EcoWaste Solutions,5.03,Germany
9809,Smartphone,Panasonic,Panasonic Model 384,Mobile,2023,Working,2,0.4,Automated,Shanghai,Facility D,2024/1/9,Parts for Electronics,8.03,Mercury,EcoWaste Solutions,15.02,China
157,Laptop,Samsung,Samsung Model 310,Computers,2015,Partially Working,5,1.63,Manual,Mumbai,Facility A,2024/4/21,Parts for Electronics,45.25,Mercury,Green Electronics,11.65,Germany
8485,Laptop,Panasonic,Panasonic Model 242,Computers,2012,Broken,1,2.21,Both,Shanghai,Facility B,2024/3/9,E-Waste Disposal,43.4,Lead,E-Waste Inc.,7.66,USA
69,Laptop,Xiaomi,Xiaomi Model 256,Computers,2013,Working,2,2.48,Both,Mumbai,Facility C,2024/4/23,Raw Materials,196.58,None,EcoWaste Solutions,1.26,India
6766,Microwave,Sony,Sony Model 308,Appliance,2022,Broken,4,11.75,Automated,London,Facility D,2023/12/2,Parts for Electronics,29.23,None,Green Electronics,17.15,Brazil
9406,TV,Sony,Sony Model 668,Electronics,2010,Working,4,15.33,Manual,Dhaka,Facility C,2024/6/17,Raw Materials,93.5,Mercury,Green Electronics,13.99,China
9750,Refrigerator,Apple,Apple Model 520,Appliance,2021,Working,3,79.76,Manual,Mumbai,Facility B,2024/5/23,Raw Materials,185.88,None,Green Electronics,14.96,India
2668,Headphone,Samsung,Samsung Model 713,Electronics,2014,Working,1,0.6,Manual,New York,Facility C,2024/3/1,E-Waste Disposal,193.2,Lead,Green Electronics,14.96,Germany
2382,Refrigerator,HP,HP Model 523,Appliance,2010,Working,1,79.51,Manual,London,Facility D,2024/11/11,Parts for Electronics,32.9,Lead,E-Waste Inc.,4.08,Germany
5478,Air Conditioner,Samsung,Samsung Model 607,Appliance,2023,Partially Working,2,30.04,Manual,Dhaka,Facility D,2024/8/5,Raw Materials,113.35,None,Green Electronics,3.4,India
488,Air Conditioner,LG,LG Model 871,Appliance,2021,Partially Working,4,30.04,Automated,Dhaka,Facility A,2024/11/12,E-Waste Disposal,87.72,Lead,EcoWaste Solutions,8.34,India
887,Air Conditioner,Sony,Sony Model 823,Appliance,2016,Broken,5,29.73,Both,New York,Facility A,2024/1/11,E-Waste Disposal,31.94,Lead,E-Waste Inc.,19.87,USA
703,Laptop,Dell,Dell Model 349,Computers,2023,Partially Working,3,1.86,Manual,Shanghai,Facility B,2024/9/6,E-Waste Disposal,75.78,Cadmium,E-Waste Inc.,2.38,Brazil
5521,Microwave,Apple,Apple Model 925,Appliance,2012,Working,2,12.29,Both,Mumbai,Facility C,2024/8/17,Parts for Electronics,173.32,Lead,EcoWaste Solutions,8.16,China
467,Laptop,Sony,Sony Model 925,Computers,2023,Partially Working,2,1.79,Manual,Dhaka,Facility C,2024/7/16,Raw Materials,115.5,Mercury,Green Electronics,19.23,China
6829,TV,Samsung,Samsung Model 103,Electronics,2011,Broken,1,14.73,Both,Shanghai,Facility D,2024/1/22,Raw Materials,109.04,None,Green Electronics,11.6,India
8092,Air Conditioner,HP,HP Model 568,Appliance,2014,Partially Working,1,29.72,Automated,Berlin,Facility C,2024/3/31,E-Waste Disposal,129.59,Lead,Green Electronics,11.58,India
1426,Microwave,Sony,Sony Model 861,Appliance,2023,Working,4,11.64,Manual,Shanghai,Facility C,2023/11/26,E-Waste Disposal,133.73,Mercury,E-Waste Inc.,4.08,India
7492,Smartphone,Samsung,Samsung Model 514,Mobile,2010,Broken,4,0.1,Automated,Berlin,Facility B,2024/7/14,Raw Materials,93.82,Mercury,EcoWaste Solutions,19.73,Germany
3269,Refrigerator,Xiaomi,Xiaomi Model 715,Appliance,2021,Broken,1,80.01,Manual,Mumbai,Facility B,2024/5/6,E-Waste Disposal,74.14,Cadmium,Green Electronics,9.13,USA
2490,Headphone,Panasonic,Panasonic Model 718,Electronics,2010,Broken,4,0.15,Both,London,Facility B,2024/3/12,Raw Materials,196.51,Cadmium,EcoWaste Solutions,14.52,Germany
7305,Microwave,LG,LG Model 513,Appliance,2022,Broken,2,12.19,Both,Shanghai,Facility D,2024/4/20,Raw Materials,82.93,Cadmium,Green Electronics,3.56,India
3412,TV,Apple,Apple Model 729,Electronics,2019,Broken,1,15.29,Both,Shanghai,Facility A,2024/5/22,E-Waste Disposal,128.96,Lead,Green Electronics,12.04,China
5943,Smartphone,LG,LG Model 666,Mobile,2013,Working,1,0.18,Manual,Mumbai,Facility B,2024/11/14,Raw Materials,158.5,Lead,E-Waste Inc.,1.52,Germany
7272,Smartphone,HP,HP Model 719,Mobile,2022,Broken,3,0.16,Automated,London,Facility D,2024/3/16,Parts for Electronics,101.18,Mercury,EcoWaste Solutions,11.35,China
8305,Refrigerator,LG,LG Model 995,Appliance,2015,Broken,1,79.59,Automated,Mumbai,Facility B,2024/10/10,Raw Materials,14.37,None,E-Waste Inc.,10.86,China
2193,Headphone,Sony,Sony Model 812,Electronics,2018,Broken,2,0.78,Automated,London,Facility C,2024/7/22,Parts for Electronics,36.58,None,Green Electronics,2.32,India
7950,Headphone,Xiaomi,Xiaomi Model 753,Electronics,2023,Partially Working,4,0.1,Both,Berlin,Facility A,2024/10/29,Raw Materials,144.49,Lead,E-Waste Inc.,11.86,USA
3444,Headphone,Samsung,Samsung Model 697,Electronics,2020,Partially Working,4,0.82,Manual,Shanghai,Facility D,2023/12/3,Raw Materials,191.33,None,Green Electronics,3.11,China
7437,Refrigerator,Samsung,Samsung Model 276,Appliance,2017,Partially Working,1,79.92,Automated,Mumbai,Facility A,2023/12/1,Raw Materials,160.97,Mercury,EcoWaste Solutions,18.42,China
9676,Washing Machine,Dell,Dell Model 849,Appliance,2011,Broken,1,70.38,Manual,Mumbai,Facility C,2024/1/29,E-Waste Disposal,12.99,None,Green Electronics,8.51,China
8173,Microwave,Panasonic,Panasonic Model 535,Appliance,2015,Broken,2,12.17,Both,Dhaka,Facility C,2024/10/6,Parts for Electronics,109.39,None,EcoWaste Solutions,7.52,India
5962,Washing Machine,LG,LG Model 666,Appliance,2012,Working,3,70.19,Automated,Mumbai,Facility B,2024/5/16,Parts for Electronics,16.72,None,EcoWaste Solutions,12.51,Germany
3670,Headphone,Samsung,Samsung Model 879,Electronics,2011,Broken,5,0.29,Manual,Dhaka,Facility B,2023/12/18,Raw Materials,39.66,None,E-Waste Inc.,4.24,Germany
587,Smartphone,LG,LG Model 468,Mobile,2015,Broken,2,0.64,Both,Berlin,Facility D,2024/4/7,Parts for Electronics,119.74,Lead,E-Waste Inc.,3.72,USA
3637,Refrigerator,Apple,Apple Model 660,Appliance,2011,Broken,4,80.41,Manual,Mumbai,Facility C,2024/10/14,Raw Materials,51.58,Mercury,EcoWaste Solutions,10.85,China
8045,Washing Machine,HP,HP Model 834,Appliance,2018,Broken,1,69.99,Manual,Mumbai,Facility C,2024/9/10,Raw Materials,147.72,Mercury,EcoWaste Solutions,16,Brazil
9716,Headphone,Xiaomi,Xiaomi Model 194,Electronics,2020,Working,1,0.28,Manual,New York,Facility A,2024/1/31,Raw Materials,81.86,None,EcoWaste Solutions,13,USA
5222,Smartphone,LG,LG Model 893,Mobile,2011,Broken,4,0.1,Both,Berlin,Facility B,2024/11/15,Parts for Electronics,166.34,Cadmium,Green Electronics,5.99,USA
263,Headphone,Samsung,Samsung Model 342,Electronics,2023,Working,2,0.86,Automated,Shanghai,Facility A,2024/10/17,Parts for Electronics,94.02,Lead,E-Waste Inc.,5.06,China
5655,Washing Machine,Samsung,Samsung Model 905,Appliance,2014,Broken,3,69.78,Both,Mumbai,Facility B,2024/9/23,Parts for Electronics,161.93,None,E-Waste Inc.,9.5,USA
1095,Laptop,LG,LG Model 122,Computers,2012,Broken,3,1.85,Automated,Mumbai,Facility C,2024/7/1,Parts for Electronics,192.74,Cadmium,Green Electronics,18.49,Brazil
7893,Laptop,Samsung,Samsung Model 625,Computers,2017,Working,2,2.18,Manual,Berlin,Facility D,2024/1/8,Raw Materials,177.64,Cadmium,Green Electronics,14.12,China
1300,TV,HP,HP Model 886,Electronics,2022,Broken,4,14.8,Manual,Mumbai,Facility A,2024/8/31,E-Waste Disposal,19.65,Lead,E-Waste Inc.,7.26,Brazil
4007,Refrigerator,LG,LG Model 941,Appliance,2020,Broken,1,79.92,Both,Shanghai,Facility A,2023/12/26,Parts for Electronics,79.39,None,Green Electronics,7.91,Germany
8342,Laptop,Sony,Sony Model 454,Computers,2015,Partially Working,1,1.87,Manual,Dhaka,Facility D,2024/2/29,E-Waste Disposal,173.95,None,Green Electronics,8.26,Germany
705,Air Conditioner,Samsung,Samsung Model 941,Appliance,2016,Working,2,30.08,Automated,Dhaka,Facility A,2024/8/22,Parts for Electronics,105.11,Lead,E-Waste Inc.,11.34,Brazil
397,Washing Machine,Panasonic,Panasonic Model 543,Appliance,2020,Working,3,69.63,Automated,Mumbai,Facility C,2024/4/7,Raw Materials,24.96,Mercury,EcoWaste Solutions,7.15,Brazil
5936,TV,Samsung,Samsung Model 129,Electronics,2020,Working,3,14.71,Both,New York,Facility A,2024/3/20,E-Waste Disposal,195.8,None,Green Electronics,19.4,USA
3488,Headphone,Apple,Apple Model 607,Electronics,2022,Partially Working,4,0.59,Manual,Berlin,Facility D,2024/1/26,Raw Materials,112.72,Cadmium,Green Electronics,12.87,USA
939,TV,Panasonic,Panasonic Model 162,Electronics,2011,Working,4,14.56,Automated,Dhaka,Facility D,2023/12/24,Raw Materials,105.15,None,EcoWaste Solutions,15.72,USA
665,Washing Machine,Panasonic,Panasonic Model 772,Appliance,2014,Partially Working,3,69.91,Manual,London,Facility C,2024/6/21,E-Waste Disposal,148.81,Cadmium,Green Electronics,11.25,India
5399,Air Conditioner,Sony,Sony Model 121,Appliance,2018,Broken,4,30.16,Manual,Shanghai,Facility B,2024/6/30,Raw Materials,61.78,Lead,EcoWaste Solutions,17.89,China
6136,Refrigerator,Sony,Sony Model 969,Appliance,2017,Partially Working,4,79.58,Manual,New York,Facility A,2024/1/25,Parts for Electronics,158.55,Cadmium,Green Electronics,4.9,India
9586,Washing Machine,HP,HP Model 293,Appliance,2016,Partially Working,4,70.25,Both,Dhaka,Facility C,2023/11/25,Parts for Electronics,54.11,Cadmium,E-Waste Inc.,5.08,India
9220,Air Conditioner,Xiaomi,Xiaomi Model 451,Appliance,2021,Broken,4,29.97,Manual,Dhaka,Facility A,2024/1/23,Parts for Electronics,10.72,Lead,EcoWaste Solutions,7.35,India
3899,Refrigerator,Xiaomi,Xiaomi Model 233,Appliance,2019,Partially Working,2,80.38,Manual,New York,Facility A,2024/3/11,Raw Materials,197.59,Lead,EcoWaste Solutions,9.78,China
8794,Washing Machine,Panasonic,Panasonic Model 196,Appliance,2016,Broken,2,69.63,Manual,Mumbai,Facility D,2024/5/26,Raw Materials,32.65,Lead,Green Electronics,9.76,USA
9601,Microwave,HP,HP Model 698,Appliance,2021,Broken,5,12.03,Manual,London,Facility B,2024/2/20,Raw Materials,178.58,None,E-Waste Inc.,4.12,Germany
3547,Refrigerator,HP,HP Model 906,Appliance,2016,Partially Working,5,80.05,Manual,Mumbai,Facility D,2024/6/1,Raw Materials,9.4,Lead,E-Waste Inc.,11.01,USA
3415,Washing Machine,Panasonic,Panasonic Model 126,Appliance,2010,Broken,3,69.95,Both,Mumbai,Facility C,2024/10/1,E-Waste Disposal,130.31,Cadmium,E-Waste Inc.,18.69,India
141,TV,Samsung,Samsung Model 561,Electronics,2012,Partially Working,5,15.18,Both,London,Facility D,2024/4/13,Parts for Electronics,54.84,None,EcoWaste Solutions,7.11,Germany
6369,Washing Machine,Xiaomi,Xiaomi Model 268,Appliance,2017,Partially Working,4,70.26,Both,Dhaka,Facility A,2024/10/30,Raw Materials,194.14,None,EcoWaste Solutions,5.78,China
4625,Refrigerator,Dell,Dell Model 887,Appliance,2021,Broken,4,80.47,Automated,Mumbai,Facility A,2024/2/3,Raw Materials,102.96,None,Green Electronics,3.36,India
6844,Washing Machine,HP,HP Model 907,Appliance,2023,Broken,1,69.53,Manual,Berlin,Facility C,2024/6/13,Parts for Electronics,36.72,Mercury,EcoWaste Solutions,17.79,China
549,Smartphone,Dell,Dell Model 233,Mobile,2011,Working,2,0.18,Automated,Shanghai,Facility D,2023/12/24,Raw Materials,29.7,Lead,Green Electronics,8.96,China
3255,Smartphone,Dell,Dell Model 726,Mobile,2011,Broken,5,0.1,Manual,Dhaka,Facility C,2024/4/15,E-Waste Disposal,69.44,Cadmium,EcoWaste Solutions,9.59,India
1590,Headphone,Panasonic,Panasonic Model 657,Electronics,2014,Partially Working,3,0.9,Both,Berlin,Facility A,2023/12/13,Parts for Electronics,39.31,Mercury,E-Waste Inc.,4.7,USA
3997,Washing Machine,Samsung,Samsung Model 727,Appliance,2021,Working,5,69.99,Automated,Dhaka,Facility C,2024/8/8,Parts for Electronics,99.89,Mercury,E-Waste Inc.,10.44,China
4285,Smartphone,Samsung,Samsung Model 533,Mobile,2016,Broken,4,0.45,Manual,New York,Facility D,2024/8/15,Raw Materials,38.2,Lead,Green Electronics,3.99,USA
3464,Microwave,Apple,Apple Model 509,Appliance,2022,Partially Working,3,12.46,Both,New York,Facility B,2024/4/9,Parts for Electronics,196.2,Lead,EcoWaste Solutions,6.02,Germany
8128,TV,Panasonic,Panasonic Model 339,Electronics,2010,Broken,1,15.28,Manual,Berlin,Facility A,2024/5/8,Raw Materials,43.58,Cadmium,EcoWaste Solutions,18.62,India
190,Headphone,Samsung,Samsung Model 841,Electronics,2010,Broken,3,0.72,Manual,New York,Facility B,2024/8/20,E-Waste Disposal,190.36,Mercury,Green Electronics,11.01,India
1617,Washing Machine,Apple,Apple Model 711,Appliance,2019,Broken,4,69.77,Automated,New York,Facility C,2024/1/31,Parts for Electronics,192.34,Cadmium,EcoWaste Solutions,7.98,USA
